triad,perimeter,area,polar_moment,side_ratio,normal_coefficient
"(1, 3, 7)",0.868590728467465,0.015080160163741703,0.09745522411836201,0.3253901711758204,0.13848291422390518
"(1, 3, 8)",0.8917874001875754,0.014996624407765058,0.11233396785694438,0.18781891195781283,0.1306446017313061
"(1, 3, 9)",0.8868584841020264,0.010608631967955187,0.1173084169727703,0.12149939157995253,0.09344828852697881
"(1, 3, 10)",0.9691900010527341,0.037081034575169855,0.10920456525420866,0.6188740704172255,0.27349828752720073
"(1, 3, 11)",0.8473320167294434,0.008305743768331411,0.08974870774614752,0.44203975068468065,0.08014785694519226
"(1, 3, 12)",0.8973564772889551,0.016653466122375983,0.11183181012213603,0.2105254391032559,0.14328319354095798
"(1, 3, 13)",1.0319510776805987,0.02963567405183263,0.13878159485848618,0.3067090079549673,0.1928045197111684
"(1, 3, 14)",0.9111209658772087,0.0111534317001235,0.12326991116479552,0.12547500518010907,0.09308443138404768
"(1, 3, 15)",0.9026902229575466,0.020346321318163496,0.10755857727760255,0.2841044844173378,0.17299320316188677
"(1, 3, 16)",0.8401307650847402,0.0014432336996142098,0.09702162651898236,0.22651124855350538,0.014166530553223158
"(1, 3, 17)",0.8946318629925025,0.023246316571071842,0.09633946628084677,0.5586476645511799,0.20122690281009076
"(1, 3, 18)",0.8443799910567131,0.005046910957831748,0.10059014745450129,0.18878065948510905,0.04904225084590343
"(1, 3, 19)",0.9042461251871952,0.02200090815595034,0.10510489630763717,0.32865543458509877,0.18641802986531927
"(1, 4, 5)",0.45294693899200567,0.0021819111257100603,0.02628983851904901,0.3557409866650461,0.07368227343796997
"(1, 4, 6)",0.6530852524617439,0.020472593318002358,0.047428691657232354,0.9336536239823436,0.33254752829774725
"(1, 4, 7)",0.45037996424603793,0.0012256635718434423,0.025690256385918077,0.3966886143388991,0.041863330182365106
"(1, 4, 8)",0.8726776533051854,0.026936786989139733,0.08998705221071723,0.5715696421372685,0.245052253389406
"(1, 4, 9)",0.8597519340519524,0.016097808866012298,0.09050126551175675,0.5269562432116056,0.1508832611948139
"(1, 4, 10)",0.5938219452305181,0.0059091970543189536,0.04686227378847663,0.2756171043310102,0.11610117224942372
"(1, 4, 11)",0.5534693505457191,0.013243955128921344,0.03514192840665203,0.6375564391370674,0.2995374770073128
"(1, 4, 12)",0.8701812426646658,0.02743915427014287,0.08920377750578093,0.5773955062455238,0.25105675146631967
"(1, 4, 13)",0.5981977890280046,0.01547743671791148,0.041318192364302654,0.6248675796018559,0.2996608786824554
"(1, 4, 14)",0.49824800219146015,0.005991501374976313,0.03378497458287853,0.24378893314977843,0.16721111775306852
"(1, 4, 15)",0.8378646819913398,0.02763251728831103,0.0816518052779594,0.6180009939919276,0.27270512550165793
"(1, 4, 16)",0.4617710943780648,0.00417231651738307,0.026559381687200203,0.42340925362544163,0.13556400109013603
"(1, 4, 17)",0.48035147076065887,0.00015132383077683283,0.03612503269943651,0.06482094200795996,0.004543700491152662
"(1, 4, 18)",0.7342050432174277,0.015237427800841164,0.0655478561286062,0.47613157411089146,0.19583826497568324
"(1, 4, 19)",0.7011852727320973,0.006435104470601971,0.062455392038622735,0.37596672522971974,0.09067981988141885
"(1, 5, 6)",0.5049380818633008,0.00823864372803762,0.032262125802767876,0.3653700864179552,0.22387215996808094
"(1, 5, 7)",0.2826051024977726,0.0017458257415741366,0.00980614383324531,0.4834845284278564,0.15144729251374592
"(1, 5, 8)",0.7942697687017499,0.006270796237223583,0.08803598418212115,0.20333074844169918,0.06886637800168621
"(1, 5, 9)",0.8324285180016002,0.0017622752867455594,0.09755829308385688,0.19212678096225672,0.017619779501046748
"(1, 5, 10)",0.5885816268964496,0.004803380252265049,0.04607325541100129,0.2761148072376338,0.09606256634370042
"(1, 5, 11)",0.38399231210940576,0.003177729551012873,0.018290932618810554,0.43052860169320367,0.1493112366385596
"(1, 5, 12)",0.7872625633568782,0.006527442887524755,0.0863536889699994,0.20540324708774643,0.07296666541272102
"(1, 5, 13)",0.385070850384774,0.0057352254981804,0.017701995414201407,0.494814232229702,0.26797225370876876
"(1, 5, 14)",0.23233307330702013,0.0021878264227285877,0.006307308412201798,0.5607787092926863,0.2808092484151481
"(1, 5, 15)",0.7391523453643771,0.006936136039648397,0.07532628066527841,0.21984828336266754,0.08795697860661138
"(1, 5, 16)",0.19539500935212756,0.0005892724702782348,0.0052824708174842834,0.21416075455604822,0.10693252862860854
"(1, 5, 17)",0.4840115729492342,0.0023847611132822213,0.03031236949265921,0.3327624508980001,0.07052677222681573
"(1, 5, 18)",0.6917083221101714,0.002174745441854688,0.06554109340140124,0.23149223324959117,0.0314907530585654
"(1, 5, 19)",0.6930017616527475,0.001097094182166589,0.06583073971277845,0.23073556227167752,0.015826899822785165
"(1, 6, 7)",0.5273924916768158,0.011752896169934399,0.03203475410693545,0.6247037088910531,0.2927504915406659
"(1, 6, 8)",1.074818671010728,0.042872108279104044,0.13891577003418754,0.47230185995887547,0.2571136036658141
"(1, 6, 9)",1.057363091489185,0.04424825816761615,0.13317467101008665,0.5174129682620986,0.2742006655041486
"(1, 6, 10)",0.7169708822747654,0.02275705945212768,0.05840406268246756,0.7215791463035701,0.30671408907547326
"(1, 6, 11)",0.7053578735261765,0.02019141044091684,0.0576356185314668,0.616604227946742,0.28116951948212826
"(1, 6, 12)",1.071503282696416,0.04236090622504575,0.13808285249716984,0.47163973972707585,0.2556223653968336
"(1, 6, 13)",0.45414822149631767,0.0046281205553454965,0.025632318828166988,0.41959957668198733,0.15546407467264609
"(1, 6, 14)",0.4419856205369394,0.0020951195342969907,0.02640999454258254,0.2503877453304081,0.07430416260553555
"(1, 6, 15)",1.0349232578529581,0.03925630695947768,0.12830489660137587,0.4831178078731019,0.2539298555700694
"(1, 6, 16)",0.535766271614877,0.010225115682731767,0.03537976289133711,0.4285593737819473,0.24679599591691206
"(1, 6, 17)",0.6755601359111978,0.021804527573504505,0.05082166218266265,0.9023397475692496,0.3310085954086641
"(1, 6, 18)",0.9377043761015195,0.037129404138856306,0.10223902987392522,0.5851428090445878,0.29255445286496906
"(1, 6, 19)",0.8907713333585516,0.034592103784461994,0.09129280168122428,0.6315119131228872,0.30204046454240985
